HH_ID,AGEGRP,AGEIMM,CF_RP,CFSTAT,CFSTRUCT,CIP2021,CITIZEN,CITOTH,CMA,EF_RP,EMPIN,HDGREE,WEIGHT
422,13,99,3,6,9,13,1,5,999,3,99999999,1,100.4176077
423,12,5,1,1,1,10,2,2,999,1,99999999,5,100.4176077
424,88,99,1,2,2,13,1,8,999,1,31000,1,100.9644705
425,12,99,3,6,9,8,1,5,999,3,3000,8,100.111806
426,10,5,1,3,3,13,2,5,462,1,25000,2,100.111806
427,8,1,1,3,3,4,2,1,999,1,99999999,5,100.111806
428,5,99,1,3,3,5,1,5,999,1,42000,5,100.1576517
429,10,99,1,2,2,5,3,3,933,1,53000,7,100.4811749
430,8,5,1,2,2,6,2,3,535,1,22000,8,100.4176077
431,13,99,3,6,9,10,1,5,999,3,99999999,3,100.4176077
432,9,99,1,2,2,4,1,2,535,1,949122,7,100.4176077
433,13,9,1,1,1,1,2,3,462,1,99999999,7,100.111806
434,7,99,3,6,9,5,1,5,462,3,82000,7,100.111806
435,13,99,3,6,9,3,1,5,999,3,99999999,7,100.4176077
436,11,5,3,6,9,8,2,3,535,3,15000,5,100.4176077
437,4,99,3,6,9,4,1,5,999,3,21000,7,100.4811749
438,11,99,3,6,9,13,1,5,999,3,34000,1,100.111806
439,10,99,1,2,2,13,1,5,999,1,77000,2,100.9644705
440,11,1,3,6,9,3,2,2,999,3,99999999,7,100.4176077
441,10,2,1,1,1,1,2,4,999,1,99999999,7,100.4811749
442,13,99,1,3,3,13,1,5,999,1,1,2,100.4176077
443,8,99,1,2,2,5,1,4,535,1,949122,7,100.4176077
444,12,99,3,6,9,5,1,5,999,3,99999999,5,100.111806
445,11,99,1,2,2,13,1,5,999,1,1000,2,100.4176077
446,11,99,1,3,3,4,1,5,999,1,99999999,6,100.4176077
447,5,99,1,2,2,4,1,5,462,1,15000,3,100.111806
448,7,99,1,2,2,5,1,5,999,1,36000,3,100.111806
449,12,99,3,6,9,13,1,5,462,3,1,1,100.111806
450,11,99,2,2,2,5,1,5,999,2,250000,7,100.4176077
451,11,99,1,1,1,6,1,5,933,1,130000,7,100.4811749
452,13,99,1,1,1,5,1,5,999,1,99999999,8,100.4176077
453,12,99,2,1,1,11,1,5,999,2,99999999,5,100.4176077
454,6,99,1,1,1,4,1,5,999,1,63000,5,100.4176077
455,11,99,1,1,1,13,1,5,999,1,13000,2,100.4176077
456,12,99,1,1,1,13,1,5,999,1,15000,2,100.4176077
457,7,99,1,2,2,13,1,5,999,1,68000,2,100.4176077
458,9,99,1,2,2,13,1,5,999,1,80000,2,100.5951601
459,11,99,2,1,1,10,1,5,999,2,99999999,5,100.111806
460,8,99,1,3,3,5,1,5,999,1,34000,5,100.9644705
461,11,99,3,6,9,11,1,5,535,3,99999999,4,100.4176077
462,5,99,3,6,9,13,1,5,462,3,29000,2,100.111806
463,6,99,3,7,9,6,1,5,999,3,27000,5,100.4176077
464,11,99,1,2,2,13,1,5,535,1,76000,2,100.4176077
465,11,99,1,2,2,6,1,5,462,1,42000,5,100.111806
466,88,99,3,7,9,13,3,4,462,3,40000,2,100.111806
467,11,99,3,6,9,5,1,5,462,3,48000,3,100.111806
468,10,8,1,2,2,7,3,3,825,1,99999999,7,100.5951601
469,6,88,1,2,2,11,8,8,933,1,67000,8,100.4811749
470,11,99,3,6,9,3,1,5,462,3,3000,5,100.111806
471,13,99,1,1,1,13,1,5,999,1,99999999,2,100.111806
472,11,99,3,6,9,9,1,5,999,3,53000,5,100.4176077
473,11,99,1,1,1,5,1,5,999,1,60000,5,100.5951601
474,12,99,1,1,1,1,1,5,999,1,99999999,7,100.4176077
475,5,99,1,1,1,13,1,5,999,1,73000,2,100.4176077
476,13,9,3,6,9,3,2,5,535,3,99999999,8,100.4176077
477,10,99,3,6,9,8,1,5,999,3,99999999,4,100.4176077
478,7,4,1,2,2,13,3,3,535,1,7000,1,100.4176077
479,10,99,1,3,3,13,1,5,999,1,32000,2,100.111806
480,9,99,3,6,9,13,1,5,999,3,19000,2,100.4176077
481,13,99,3,6,9,5,1,5,933,3,1000,5,100.4811749
482,88,99,1,2,2,10,1,5,535,1,210000,88,100.4176077
483,10,99,1,2,2,9,1,5,999,1,36000,5,100.4279472
484,88,99,1,2,2,4,1,5,999,1,42000,5,100.4176077
485,12,99,1,1,1,8,1,5,999,1,36000,5,100.9644705
486,7,99,1,2,2,6,1,5,835,1,23000,7,100.5951601
487,8,2,1,2,2,8,2,5,535,1,110000,7,100.4176077
488,12,99,1,2,2,8,1,5,999,1,20000,5,100.1576517
489,12,3,1,1,1,13,2,5,999,1,99999999,2,100.4176077
490,12,99,3,6,9,3,1,5,999,3,99999999,5,100.111806
491,9,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
492,6,99,3,6,9,8,1,5,999,3,49000,3,100.111806
493,7,99,1,2,2,8,1,5,999,1,110000,5,100.9644705
494,13,99,1,1,1,13,1,5,999,1,99999999,2,100.111806
495,7,99,3,6,9,13,1,5,999,3,99999999,2,100.111806
496,11,99,1,1,1,6,1,5,825,1,160000,7,100.5951601
497,11,99,3,6,9,5,1,5,933,3,89000,8,100.4811749
498,11,99,3,6,9,13,1,5,999,3,3000,2,101.0980052
499,12,8,1,1,1,8,2,2,535,1,5000,3,100.4176077
500,8,99,1,1,1,10,1,5,999,1,97000,7,100.111806
501,9,5,1,2,2,13,2,5,535,1,9000,2,100.4176077
502,10,7,1,2,2,13,3,2,999,1,14000,1,100.9644705
503,12,5,1,3,3,10,2,5,535,1,99999999,3,100.4176077
504,13,99,3,6,9,13,1,5,999,3,99999999,1,100.4279472
505,11,99,3,7,9,13,1,5,999,3,35000,2,100.4176077
506,10,99,1,2,2,4,1,5,535,1,91000,7,100.4176077
507,9,5,3,7,9,5,2,5,462,3,99999999,7,100.111806
508,11,99,1,1,1,13,1,5,999,1,11000,1,100.111806
509,6,99,1,2,2,13,1,5,999,1,35000,2,100.4176077
510,12,99,1,1,1,5,1,5,933,1,99999999,7,100.4811749
511,4,99,3,6,9,9,1,5,999,3,25000,5,100.111806
512,12,6,3,6,9,10,3,2,999,3,1000,5,100.4176077
513,6,99,3,6,9,10,1,5,999,3,49000,7,99.97458425
514,12,11,3,6,9,7,2,5,999,3,99999999,8,100.4811749
515,11,5,1,3,3,13,2,4,535,1,99999999,1,100.4176077
516,11,99,1,1,1,13,1,5,933,1,4000,1,100.4811749
517,7,99,1,2,2,13,1,5,999,1,49000,88,100.111806
518,12,3,1,1,1,3,2,2,462,1,27000,5,100.111806
519,11,99,3,6,9,13,1,5,999,3,99999999,2,100.111806
520,10,99,3,6,9,3,1,5,999,3,100000,7,99.97458425
521,6,99,3,6,9,4,1,5,825,3,19000,8,100.5951601
522,11,99,3,6,9,8,1,5,835,3,-1000,5,100.5951601
523,11,99,3,6,9,13,1,5,535,3,54000,2,100.4176077
524,4,99,3,7,9,13,3,3,999,3,99999999,2,100.4811749
525,5,99,3,7,9,3,1,5,462,3,37000,5,100.111806
526,12,99,1,1,1,4,1,5,999,1,99999999,7,99.97458425
527,8,99,1,3,3,13,1,5,835,1,4000,2,100.5951601
528,9,6,1,2,2,5,2,2,535,1,16000,8,100.4176077
529,11,99,1,1,1,13,1,5,999,1,3000,2,100.4176077
530,9,1,1,3,3,13,3,2,535,1,63000,2,100.4176077
531,11,99,3,6,9,13,1,5,462,3,99999999,2,100.111806
532,11,99,3,6,9,13,1,5,999,3,47000,2,100.111806
533,11,99,1,2,2,5,1,5,535,1,190000,7,100.4176077
534,6,99,3,6,9,5,1,5,462,3,14000,5,100.111806
535,7,99,2,2,2,13,1,5,999,2,91000,2,100.4811749
536,6,99,1,2,2,11,1,2,999,1,51000,5,100.9644705
537,12,9,1,1,1,13,2,5,535,1,99999999,2,100.4176077
538,9,99,1,3,3,9,1,5,999,1,13000,5,100.1576517
539,9,99,3,6,9,8,1,5,999,3,99999999,4,100.4279472
540,5,99,1,1,1,8,1,5,462,1,10000,7,100.111806
541,11,99,1,1,1,7,1,5,999,1,180000,7,100.4811749
542,5,4,3,8,9,5,3,4,462,1,66000,7,100.111806
543,13,99,3,6,9,10,1,5,999,3,1,7,100.111806
544,13,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
545,12,6,1,1,1,4,2,5,933,1,1000,7,100.4811749
546,11,99,1,1,1,10,1,5,999,1,85000,5,100.4176077
547,7,99,1,2,2,4,1,5,999,1,46000,7,100.4176077
548,11,5,1,2,2,8,2,5,535,1,63000,5,100.4176077
549,13,99,1,1,1,13,1,5,999,1,99999999,2,100.4176077
550,9,99,1,3,3,13,1,5,999,1,45000,2,100.17917
551,8,99,1,2,2,11,1,5,999,1,69000,3,100.4176077
552,7,99,1,2,2,13,1,5,825,1,140000,2,100.5951601
553,8,99,3,6,9,13,1,5,999,3,99999999,2,100.9644705
554,8,99,1,2,2,10,1,5,835,1,71000,3,100.5951601
555,8,8,1,2,2,13,3,3,999,1,45000,2,100.4176077
556,12,99,3,6,9,3,1,5,999,3,7000,7,100.4176077
557,11,11,1,2,2,5,2,5,535,2,99999999,6,100.4176077
558,6,99,1,2,2,13,1,5,462,1,94000,2,100.111806
559,11,99,2,1,1,1,1,5,825,2,200000,7,100.5951601
560,12,99,3,6,9,4,1,5,462,3,99999999,5,100.111806
561,11,99,1,1,1,5,1,5,999,1,17000,5,100.4176077
562,9,1,1,2,2,5,2,5,535,1,949122,8,100.4176077
563,7,1,1,2,2,10,2,2,999,1,218074,8,100.111806
564,12,5,1,1,1,13,2,4,462,1,99999999,2,100.111806
565,12,99,1,1,1,13,1,5,999,1,99999999,1,100.5951601
566,11,2,1,2,2,9,2,5,462,1,99999999,3,100.111806
567,10,4,1,2,2,8,2,3,462,1,12000,88,100.111806
568,5,5,3,7,9,4,3,4,535,3,49000,7,100.4176077
569,7,99,3,6,9,7,1,5,999,3,79000,5,100.4176077
570,11,99,3,6,9,3,1,5,462,3,99999999,5,100.111806
571,11,99,1,1,1,5,1,5,462,1,19000,5,100.111806
572,10,99,3,6,9,6,1,5,999,3,120000,5,100.4176077
573,9,99,1,1,1,13,1,5,999,1,38000,1,100.4279472
574,5,99,3,6,9,8,1,5,999,3,39000,4,100.9644705
575,8,6,1,2,2,11,2,2,462,1,5000,3,100.111806
576,13,99,1,1,1,8,1,5,999,1,20000,4,100.4811749
577,12,99,1,3,3,5,1,5,999,1,99999999,3,100.111806
578,7,99,1,2,2,5,1,5,999,1,56000,6,100.111806
579,12,3,1,2,2,13,2,5,933,1,62000,1,100.4811749
580,9,99,3,6,9,5,1,5,462,3,110000,3,100.111806
581,11,3,1,2,2,11,2,4,535,1,30000,3,100.4176077
582,12,3,1,1,1,6,2,5,999,1,99999999,7,99.97458425
583,12,99,1,1,1,13,1,5,933,1,99999999,2,100.4811749
584,8,1,1,2,2,13,2,5,535,1,54000,2,100.4176077
585,12,99,3,6,9,5,1,5,999,3,99999999,5,100.111806
586,6,99,3,6,9,10,1,5,835,3,110000,7,100.5951601
587,6,99,3,6,9,13,1,5,462,3,41000,1,100.111806
588,7,99,1,2,2,3,1,5,999,1,100000,8,100.4176077
589,11,7,1,3,3,5,2,5,535,1,-14000,7,100.4176077
590,9,99,1,2,2,8,1,5,999,1,39000,5,100.1576517
591,12,99,1,1,1,1,1,5,999,1,99999999,7,100.4176077
592,10,2,3,6,9,7,2,3,462,3,4000,5,100.111806
593,6,99,3,6,9,13,1,5,999,3,34000,2,100.4176077
594,88,99,1,3,3,13,1,5,999,1,99999999,88,100.4176077
595,10,99,1,2,2,4,1,5,999,1,6000,7,100.4176077
596,12,4,1,1,1,8,2,2,535,1,99999999,5,100.4176077
597,7,6,3,8,9,1,3,4,999,1,22000,6,100.4811749
598,5,1,3,6,9,5,2,5,535,3,99000,7,100.4176077
599,11,99,1,1,1,5,1,5,835,1,48000,6,100.5951601
600,9,99,3,6,9,13,1,5,999,3,25000,1,100.4176077
601,12,99,1,1,1,13,1,5,999,1,99999999,1,100.4176077
602,11,7,1,2,2,8,2,3,535,1,21000,8,100.4176077
603,12,99,3,6,9,10,1,5,999,3,99999999,5,100.111806
604,12,99,3,6,9,13,1,5,999,3,99999999,2,100.4811749
605,11,99,3,8,9,10,1,5,999,1,100000,6,100.4176077
606,8,5,1,1,1,3,2,2,933,1,37000,7,100.4811749
607,11,99,3,6,9,2,1,5,999,3,62000,5,100.111806
608,7,99,1,2,2,8,1,5,825,1,99999999,4,100.5951601
609,13,99,1,1,1,10,1,5,999,1,99999999,8,100.4176077
610,12,99,3,6,9,13,1,5,999,3,99999999,1,100.1576517
611,13,9,1,1,1,7,2,5,535,1,99999999,8,100.4176077
612,12,10,1,1,1,10,2,5,999,1,96000,8,100.4176077
613,13,99,3,6,9,13,1,5,999,3,99999999,1,100.4811749
614,11,99,1,2,2,88,1,5,999,1,99999999,88,99.97458425
615,11,99,1,3,3,5,1,5,999,1,99999999,5,100.4176077
616,4,99,3,7,9,13,1,5,999,3,1,2,100.4176077
617,6,99,1,2,2,5,1,5,999,1,41000,6,100.5951601
618,11,7,1,2,2,7,2,5,933,1,120000,88,100.4811749
619,7,99,3,6,9,8,1,5,999,3,86000,4,100.5951601
620,11,99,1,1,1,13,1,5,835,1,200000,2,100.5951601
621,7,4,1,2,2,10,2,5,999,1,120000,7,100.17917
622,11,99,1,1,1,13,1,5,999,1,37000,2,100.4176077
623,88,6,1,1,1,4,3,3,462,1,17000,88,100.111806
624,13,99,1,1,1,13,1,5,999,1,99999999,2,100.4176077
625,7,99,1,2,2,6,1,3,462,1,100000,7,100.111806
626,8,99,1,2,2,13,1,5,999,1,3000,1,100.111806
627,12,88,1,1,1,13,8,8,535,2,16000,88,100.4176077
628,4,99,3,7,9,7,3,3,999,3,5000,5,100.5223781
629,12,99,1,1,1,10,1,5,999,1,99999999,7,100.4176077
630,10,99,1,1,1,5,1,5,999,1,47000,5,99.97458425
631,7,5,1,2,2,13,2,8,535,1,84000,2,100.4176077
632,12,99,1,1,1,13,1,5,999,1,99999999,2,100.4811749
633,7,99,1,2,2,13,1,5,462,1,75000,2,100.111806
634,12,99,1,1,1,1,1,5,462,1,99999999,7,100.111806
635,11,99,3,6,9,4,1,5,933,3,99999999,6,100.4811749
636,7,99,1,2,2,13,1,5,999,1,83000,2,100.5951601
637,11,99,3,6,9,13,1,5,462,3,16000,1,100.111806
638,11,99,1,2,2,8,1,5,999,1,110000,5,100.9644705
639,8,99,1,3,3,13,1,5,999,1,28000,2,100.4811749
640,12,99,2,1,1,13,1,5,462,2,69000,2,100.111806
641,8,99,1,3,3,11,1,5,999,1,8000,3,99.97458425
642,11,99,1,1,1,13,1,5,999,1,2000,2,100.4176077
643,11,9,1,2,2,6,2,5,535,1,76000,7,100.4176077
644,5,99,1,2,2,1,1,5,462,1,37000,6,100.111806
645,12,99,3,7,9,1,1,5,999,3,2000,5,100.4176077
646,8,99,3,6,9,8,1,5,999,3,56000,4,100.17917
647,12,99,1,1,1,13,1,5,999,1,1,1,100.4176077
648,8,99,1,3,3,8,1,5,999,1,110000,3,100.4279472
649,6,99,3,6,9,10,1,5,999,3,80000,8,100.4176077
650,11,99,1,1,1,13,1,5,535,1,250000,2,100.4176077
651,11,99,3,6,9,13,1,5,999,3,32000,1,100.111806
652,11,99,3,88,8,10,1,5,999,1,3000,5,100.4279472
653,5,99,1,1,1,10,1,5,999,1,52000,7,100.4176077
654,10,7,3,6,9,5,2,5,462,3,99999999,7,100.111806
655,9,99,2,2,2,5,1,5,999,2,130000,8,100.4176077
656,5,99,2,2,2,88,1,5,835,2,14000,7,100.5951601
657,9,99,1,2,2,13,1,5,535,1,89000,2,100.4176077
658,12,8,1,3,3,8,2,2,535,1,88000,4,100.4176077
659,10,88,2,88,8,88,8,8,999,2,110000,88,100.4176077
660,12,99,1,1,1,8,1,5,999,1,1,3,100.111806
661,8,99,1,1,1,13,1,5,825,1,110000,2,100.5951601
662,5,99,1,1,1,7,1,5,999,1,44000,3,100.111806
663,11,99,1,1,1,1,1,5,999,1,140000,7,100.17917
664,11,99,3,6,9,8,1,5,999,3,99999999,5,100.111806
665,11,99,1,2,2,10,1,5,535,1,31000,5,100.4176077
666,12,7,1,1,1,5,2,5,825,1,51000,7,100.5951601
667,12,9,1,2,2,13,2,5,535,1,41000,1,100.4176077
668,7,99,1,2,2,5,1,5,999,1,130000,7,100.4176077
669,13,99,1,1,1,13,1,5,999,1,18000,2,100.4811749
670,13,6,3,6,9,10,2,4,999,3,17000,5,100.4176077
671,6,99,3,6,9,13,1,5,999,3,28000,1,100.4176077
672,12,99,3,7,9,3,1,5,535,3,130000,8,100.4176077
673,12,99,1,1,1,13,1,5,999,1,33000,2,100.1576517
674,10,99,1,2,2,88,1,5,999,1,99999999,88,100.4176077
675,12,99,3,6,9,8,1,5,999,3,1,5,100.4176077
676,11,99,1,1,1,11,1,5,999,1,22000,5,100.4176077
677,12,99,1,3,3,13,1,5,999,1,99999999,1,100.4176077
678,8,99,1,2,2,13,1,5,535,1,52000,2,100.4176077
679,8,99,1,2,2,8,1,5,999,1,150000,5,100.4279472
680,4,88,3,7,9,88,8,8,999,3,33000,5,100.4176077
681,13,99,3,6,9,1,1,5,462,3,1000,8,100.111806
682,5,88,1,1,1,88,8,8,462,1,99999999,7,100.111806
683,10,8,1,2,2,8,3,3,835,1,99999999,8,100.5951601
684,9,99,1,2,2,13,1,5,999,1,71000,1,100.4176077
685,13,99,1,1,1,5,1,5,999,1,99999999,8,100.1576517
686,9,99,3,6,9,8,1,5,835,3,51000,4,100.5951601
687,12,99,1,1,1,10,1,5,999,1,3000,7,100.111806
688,9,99,1,2,2,13,1,5,933,1,99999999,1,100.4811749
689,8,99,1,3,3,8,1,5,535,1,60000,5,100.4176077
690,12,99,3,8,9,13,1,5,933,1,99999999,2,100.4811749
691,11,99,1,1,1,13,1,5,999,1,16000,2,100.4176077
692,5,99,3,6,9,8,1,5,999,3,42000,8,99.97458425
693,11,99,3,6,9,8,1,5,999,3,99999999,5,100.4176077
694,3,99,3,6,9,8,1,5,999,3,13000,4,100.111806
695,12,99,3,6,9,13,1,5,462,3,99999999,1,100.111806
696,11,99,1,2,2,13,1,5,999,1,20000,1,100.1576517
697,12,99,3,6,9,10,1,5,999,3,99999999,7,100.1576517
698,6,99,1,2,2,9,1,5,999,1,15000,7,100.111806
699,11,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
700,13,4,1,2,2,6,2,5,535,1,99999999,8,100.4176077
701,6,5,1,1,1,5,3,4,999,1,48000,8,100.9644705
702,13,8,3,6,9,13,2,5,535,3,99999999,1,100.4176077
703,6,99,3,6,9,5,1,5,999,3,44000,7,99.97458425
704,9,2,1,2,2,13,2,5,535,1,56000,2,100.4176077
705,11,99,1,2,2,4,1,5,535,1,438125,7,100.4176077
706,12,9,1,1,1,8,2,2,933,1,99999999,3,100.4811749
707,8,3,1,2,2,13,2,5,933,1,1000,2,100.4811749
708,8,99,1,1,1,3,1,5,999,1,86000,7,100.4176077
709,88,11,1,1,1,13,2,5,535,1,99999999,88,100.4176077
710,6,99,1,2,2,11,1,5,999,1,27000,5,100.4176077
711,12,99,3,6,9,13,1,5,999,3,22000,2,100.5951601
712,12,99,1,1,1,11,1,5,999,1,13000,4,100.5951601
713,13,6,3,8,9,13,2,5,535,2,99999999,2,100.4176077
714,5,99,3,6,9,13,1,5,999,3,15000,2,100.4811749
715,5,99,1,1,1,88,1,5,535,1,40000,2,100.4176077
716,7,99,1,2,2,8,1,1,933,1,160000,7,100.4811749
717,12,1,3,6,9,1,2,5,999,3,22000,8,100.4176077
718,4,99,3,6,9,6,1,1,999,3,25000,7,100.4176077
719,5,99,1,2,2,5,1,5,999,1,21000,7,100.4176077
720,7,99,1,2,2,5,1,5,933,1,66000,6,100.4811749
721,7,99,1,2,2,13,1,5,999,1,48000,2,100.4811749
722,12,99,3,6,9,13,1,5,999,3,17000,2,99.97458425
723,7,99,1,1,1,7,1,5,999,1,81000,7,100.9644705
724,6,99,1,3,3,4,1,5,999,1,19000,5,100.4176077
725,6,99,1,3,3,4,3,3,462,1,86000,8,100.111806
726,11,99,3,8,9,13,1,5,999,1,99999999,1,100.9644705
727,9,99,1,3,3,5,1,5,999,1,86000,5,100.111806
728,11,99,1,1,1,13,1,5,933,1,84000,2,100.4811749
729,8,99,1,2,2,13,1,5,999,1,85000,1,100.5951601
730,10,99,1,2,2,5,1,5,462,1,260000,7,100.111806
731,11,99,1,2,2,1,1,5,535,1,1000,8,100.4176077
732,8,99,1,3,3,13,1,2,999,1,32000,2,100.4176077
733,12,1,1,1,1,5,2,4,999,1,1000,3,100.4176077
734,10,99,1,2,2,8,1,5,999,1,99999999,5,100.111806
735,8,99,1,2,2,8,1,5,933,1,3000,8,100.4811749
736,11,99,1,1,1,13,1,5,535,1,57000,2,100.4176077
737,7,99,1,3,3,8,1,5,825,1,110000,4,100.5951601
738,6,6,1,2,2,4,3,4,462,1,5000,6,100.111806
739,9,1,1,3,3,6,3,1,825,1,25000,3,100.5951601
740,11,99,1,1,1,8,1,5,999,1,3000,4,100.4176077
741,11,99,1,3,3,10,1,5,999,1,99999999,5,100.4811749
742,11,9,3,6,9,6,2,5,933,3,99999999,5,100.4811749
743,13,99,1,1,1,13,1,5,999,1,99999999,1,100.4279472
744,8,7,1,2,2,3,3,3,999,1,99999999,7,100.4176077
745,11,99,1,2,2,13,1,5,999,1,67000,2,100.5951601
746,11,2,1,1,1,13,2,2,999,1,63000,1,100.111806
747,8,99,1,2,2,13,1,5,999,1,6000,2,100.5951601
748,13,99,1,3,3,10,1,5,999,1,99999999,3,99.97458425
749,5,99,3,6,9,8,1,5,999,3,17000,7,100.111806
750,10,99,1,1,1,8,1,5,999,1,53000,5,100.4176077
751,88,99,1,2,2,13,1,5,535,1,45000,88,100.4176077
752,8,99,1,1,1,13,1,5,933,1,32000,2,100.4811749
753,12,1,3,6,9,6,2,5,999,3,27000,8,100.111806
754,13,99,3,6,9,13,1,5,999,3,23000,2,100.4176077
755,88,88,1,1,1,5,8,8,535,1,79000,88,100.4176077
756,11,99,3,6,9,4,1,5,999,3,33000,8,100.111806
757,7,6,1,2,2,5,3,3,462,1,24000,7,100.111806
758,12,1,1,1,1,9,2,5,999,1,58000,7,99.97458425
759,8,99,3,6,9,5,1,5,462,3,42000,8,100.111806
760,12,99,1,1,1,4,3,3,933,1,99999999,7,100.4811749
761,10,99,1,2,2,3,1,5,535,1,120000,7,100.4176077
762,9,4,1,2,2,13,2,2,999,1,56000,1,100.9644705
763,11,99,1,1,1,5,1,5,462,1,180000,8,100.111806
764,8,2,1,2,2,5,2,5,535,1,140000,88,100.4176077
765,9,4,1,2,2,13,2,5,999,1,59000,1,100.5951601
766,9,99,1,2,2,11,1,5,999,1,87000,5,100.111806
767,12,6,3,8,9,1,2,4,535,2,30000,8,100.4176077
768,10,9,1,2,2,88,3,3,835,1,75000,88,100.5951601
769,11,1,3,6,9,13,2,5,933,3,27000,2,100.4811749
770,10,99,1,2,2,13,1,5,999,1,46000,2,100.111806
771,10,6,1,2,2,8,2,5,535,1,75000,7,100.4176077
772,13,99,1,1,1,8,1,5,999,1,99999999,3,100.111806
773,12,99,1,1,1,13,1,5,535,1,99999999,2,100.4176077
774,13,99,3,6,9,9,1,5,999,3,99999999,3,100.111806
775,11,99,1,1,1,5,1,5,462,1,99999999,5,100.111806
776,11,99,1,1,1,4,1,5,462,1,292229,7,100.111806
777,9,4,1,1,1,13,2,4,999,1,37000,1,100.9644705
778,12,99,1,2,2,8,1,5,999,1,99000,4,99.97458425
779,11,99,3,7,9,13,1,5,999,3,27000,1,100.5223781
780,11,5,3,6,9,7,2,2,999,3,19000,8,100.4176077
781,12,12,3,6,9,10,2,4,999,3,23000,5,100.9644705
782,12,8,1,2,2,13,2,5,535,1,99999999,2,100.4176077
783,9,6,3,6,9,13,3,1,462,3,99999999,2,100.111806
784,6,99,1,2,2,13,1,5,999,1,84000,1,99.97458425
785,9,6,1,3,3,13,2,5,535,1,37000,2,100.4176077
786,12,99,3,6,9,5,1,5,999,3,99999999,7,100.4811749
787,11,99,1,2,2,8,1,5,933,1,3000,4,100.4811749
788,11,99,1,3,3,13,1,5,999,1,50000,2,100.111806
789,9,7,1,2,2,6,3,3,462,1,38000,8,100.111806
790,5,99,3,6,9,13,1,5,535,3,230000,2,100.4176077
791,11,99,1,3,3,13,1,5,999,1,23000,2,100.4811749
792,11,8,1,2,2,5,2,5,535,1,79000,8,100.4176077
793,12,99,1,1,1,8,1,5,999,1,99999999,4,99.97458425
794,9,99,1,2,2,10,1,5,999,1,62000,5,100.111806
795,10,99,1,1,1,8,3,2,535,1,52000,3,100.4176077
796,10,99,1,2,2,5,1,5,462,1,93000,7,100.111806
797,13,5,1,1,1,8,2,5,933,1,99999999,4,100.4811749
798,6,99,1,2,2,2,1,5,825,1,99999999,7,100.5951601
799,13,99,3,6,9,13,1,5,535,3,99999999,2,100.4176077
800,12,99,1,1,1,13,1,5,835,1,99999999,2,100.5951601
801,6,99,1,2,2,1,1,5,999,1,99999999,7,100.5951601
802,8,99,3,6,9,13,1,5,999,3,21000,2,99.97458425
803,10,4,1,3,3,13,2,5,462,1,10000,1,100.111806
804,11,99,3,6,9,10,1,5,999,3,11000,5,100.4176077
805,5,99,3,7,9,88,1,5,999,3,12000,7,100.4811749
806,11,99,3,7,9,8,1,5,999,3,88000,5,100.5951601
807,88,5,1,2,2,7,2,5,933,1,32000,88,100.4811749
808,7,99,1,2,2,9,1,5,999,1,130000,7,100.111806
809,6,99,1,3,3,10,1,5,999,1,30000,5,100.4176077
810,13,99,3,6,9,5,1,5,999,3,99999999,5,100.4176077
811,11,8,1,3,3,13,3,3,933,1,9000,1,100.4811749
812,88,88,1,2,2,13,8,8,535,1,2000,88,100.4176077
813,5,99,3,6,9,10,1,5,462,3,2000,3,100.111806
814,9,6,1,2,2,1,2,3,999,1,24000,88,100.4176077
815,8,99,3,7,9,13,1,5,999,3,66000,1,100.5951601
816,8,99,1,2,2,8,1,5,825,1,220000,4,100.5951601
817,6,99,3,6,9,13,1,5,999,3,68000,2,100.4176077
818,9,99,1,2,2,6,1,5,999,1,120000,7,100.4176077
819,11,99,1,1,1,8,1,5,835,1,86000,4,100.5951601
820,13,99,3,6,9,1,1,5,933,3,99999999,6,100.4811749
821,6,99,3,6,9,13,1,5,999,3,47000,2,100.4176077
822,5,2,1,2,2,13,2,4,999,1,29000,2,100.4176077
823,11,99,1,1,1,5,1,5,999,1,48000,5,100.4176077
824,12,99,1,1,1,13,1,5,999,1,91000,2,100.9644705
825,7,99,1,1,1,10,1,5,999,1,60000,5,100.4176077
826,13,99,3,6,9,11,1,5,462,3,1,3,100.111806
827,13,7,3,6,9,1,2,5,933,3,99999999,7,100.4811749
828,6,3,2,2,2,10,2,3,999,2,96000,7,100.4176077
829,12,99,3,6,9,13,1,5,999,3,99999999,2,100.17917
830,9,99,3,6,9,10,1,5,999,3,35000,4,100.111806
831,11,99,1,1,1,13,1,5,999,1,99999999,1,100.111806
832,8,5,1,3,3,4,2,4,999,1,110000,7,100.9644705
833,11,1,3,6,9,13,2,5,999,3,99999999,2,100.9644705
834,11,99,3,6,9,5,1,5,999,3,99999999,8,100.4176077
835,8,99,3,6,9,3,1,5,999,3,140000,8,100.4176077
836,6,88,1,2,2,5,8,8,535,1,30000,88,100.4176077
837,8,99,1,3,3,1,1,5,835,1,110000,8,100.5951601
838,12,99,1,1,1,8,1,5,999,1,40000,5,100.5951601
839,12,6,1,3,3,5,2,1,999,1,160000,8,100.4176077
840,5,99,3,6,9,10,1,5,999,3,49000,5,100.4279472
841,13,99,3,6,9,13,1,5,462,3,99999999,2,100.111806
842,5,99,3,6,9,10,1,5,999,3,35000,5,100.4176077
