PP_ID,AGEGRP,EMPIN,HDGREE,WEIGHT
1260391102,9,120000,7,100.417607740762
1260401103,9,2000,88,100.964470533697
1260411101,7,7000,7,100.595160125175
1260411102,8,120000,6,100.595160125175
1260421101,7,4000,2,100.417607740762
1260421102,7,110000,7,100.417607740762
1260431101,7,51000,2,100.595160125175
1260451101,9,58000,5,100.111805957177
1260471102,8,18000,7,100.481174883465
1260491102,11,72000,5,100.595160125175
1260501101,10,54000,2,100.481174883465
1260511101,10,385822,7,100.481174883465
1260511102,10,62000,8,100.481174883465
1260511103,3,1000,2,100.481174883465
1260511104,3,2000,1,100.481174883465
1260521101,12,13000,1,100.417607740762
1260531101,11,49000,2,100.111805957177
1260541101,12,52000,5,100.481174883465
1260541102,13,2000,8,100.481174883465
1260551101,7,65000,4,100.595160125175
1260571101,7,28000,8,100.111805957177
1260571102,6,49000,5,100.111805957177
1260581101,9,17000,2,100.15765171502
1260581102,4,27000,4,100.15765171502
1260581103,3,5000,1,100.15765171502
1260591101,11,6000,5,100.417607740762
1260591102,11,11000,5,100.417607740762
1260591103,5,20000,7,100.417607740762
1260591104,4,28000,8,100.417607740762
1260601102,8,2000,5,100.481174883465
1260601103,7,42000,5,100.481174883465
1260611101,12,13000,2,100.111805957177
1260621101,8,120000,5,100.481174883465
1260621102,6,1000,5,100.481174883465
1260631102,12,5000,7,100.417607740762
1260641101,11,120000,88,100.595160125175
1260641102,10,81000,88,100.595160125175
1260641103,4,20000,88,100.595160125175
1260641104,3,12000,88,100.595160125175
1260651101,5,62000,7,100.595160125175
1260651102,6,200000,7,100.595160125175
1260671101,6,15000,3,100.417607740762
1260671102,7,38000,1,100.417607740762
1260671103,3,10000,1,100.417607740762
1260681101,11,36000,7,100.481174883465
1260681103,4,1000,2,100.481174883465
1260691102,12,49000,3,100.111805957177
1260701101,10,-10000,2,100.417607740762
1260701102,10,6000,7,100.417607740762
1260701103,4,1000,2,100.417607740762
1260701104,4,7000,2,100.417607740762
1260711101,10,64000,5,100.417607740762
1260711102,9,2000,4,100.417607740762
1260711103,4,11000,5,100.417607740762
1260721101,8,100000,4,100.111805957177
1260731103,7,84000,88,100.595160125175
1260731201,7,80000,88,100.595160125175
1260731202,6,170000,88,100.595160125175
1260741101,9,87000,7,100.111805957177
1260751102,10,53000,2,100.417607740762
1260761101,7,210000,8,100.595160125175
1260761102,6,10000,8,100.595160125175
1260771101,11,3000,5,100.417607740762
1260781101,6,110000,8,100.417607740762
1260781102,6,110000,5,100.417607740762
1260791101,6,130000,5,100.417607740762
1260811101,4,10000,5,100.481174883465
1260821101,9,78000,7,100.111805957177
1260831101,11,77000,7,100.417607740762
1260831102,4,42000,7,100.417607740762
1260841101,9,54000,3,100.417607740762
1260851101,6,20000,6,100.964470533697
1260851102,5,100000,7,100.964470533697
1260861101,11,130000,3,100.417607740762
1260861102,10,55000,5,100.417607740762
1260861103,5,24000,2,100.417607740762
1260881101,11,14000,2,100.111805957177
1260891101,6,3000,2,100.595160125175
1260901101,7,10000,2,100.417607740762
1260911101,11,31000,2,100.111805957177
1260911102,11,37000,2,100.111805957177
1260921101,9,42000,7,100.417607740762
1260921102,10,35000,7,100.417607740762
1260951101,5,9000,7,100.964470533697
1260971101,8,42000,5,100.179169992005
1260991101,7,8000,2,100.417607740762
1260991102,6,7000,5,100.417607740762
1261011101,11,120000,2,100.417607740762
1261011102,9,13000,2,100.417607740762
1261011103,4,80000,4,100.417607740762
1261021101,8,210000,7,100.595160125175
1261021102,9,10000,2,100.595160125175
1261031101,5,83000,8,100.417607740762
1261041101,12,1000,7,100.417607740762
1261041102,12,1000,5,100.417607740762
1261061101,10,1000,3,100.111805957177
1261071101,7,38000,5,100.417607740762
1261071102,7,63000,1,100.417607740762
1261081101,10,96000,5,100.417607740762
1261091101,12,1000,2,100.481174883465
1261101101,8,69000,2,100.964470533697
1261101102,8,63000,7,100.964470533697
1261121101,11,1,5,99.9745842484901
1261121103,5,41000,5,99.9745842484901
1261131101,5,19000,7,100.964470533697
1261141101,7,62000,4,100.111805957177
1261151101,4,10000,5,100.417607740762
1261151102,4,2000,5,100.417607740762
1261161101,11,11000,5,100.111805957177
1261171101,6,57000,4,100.481174883465
1261191101,8,29000,2,100.111805957177
1261191102,8,17000,7,100.111805957177
1261211101,7,230811,5,100.964470533697
1261211102,7,493744,3,100.964470533697
1261221101,11,71000,3,100.417607740762
1261221102,11,120000,5,100.417607740762
1261251101,8,43000,88,100.111805957177
1261251102,3,20000,88,100.111805957177
1261251103,3,6000,88,100.111805957177
1261261101,7,73000,7,100.111805957177
1261281101,11,80000,4,100.964470533697
1261281102,11,10000,2,100.964470533697
1261291101,8,3000,5,100.417607740762
1261291102,8,10000,2,100.417607740762
1261291103,3,14000,1,100.417607740762
1261301101,10,81000,5,100.111805957177
1261311101,5,13000,5,100.595160125175
1261321101,9,61000,2,100.417607740762
1261321102,5,17000,2,100.417607740762
1261321103,4,32000,1,100.417607740762
1261321104,3,5000,1,100.417607740762
1261341101,10,2000,2,100.417607740762
1261341104,3,3000,1,100.417607740762
1261341105,3,3000,1,100.417607740762
1261351101,9,70000,88,100.417607740762
1261351102,9,33000,88,100.417607740762
1261351103,4,13000,88,100.417607740762
1261351205,12,13000,88,100.417607740762
1261351206,12,5000,88,100.417607740762
1261361101,11,7000,7,100.481174883465
1261361102,9,88000,7,100.481174883465
1261381101,13,1000,2,100.417607740762
1261381102,13,1,5,100.417607740762
1261391101,8,68000,8,100.417607740762
1261391102,6,60000,8,100.417607740762
1261412201,88,43000,88,100.417607740762
1261412203,88,3000,88,100.417607740762
1261421101,10,12000,2,100.111805957177
1261431101,12,34000,5,100.417607740762
1261441101,9,2000,88,100.417607740762
1261441102,8,11000,88,100.417607740762
1261451101,8,180000,8,100.111805957177
1261451102,8,292229,8,100.111805957177
1261461101,8,237657,2,100.595160125175
1261461102,8,391344,2,100.595160125175
1261461104,3,6000,1,100.595160125175
1261481101,12,14000,1,100.111805957177
1261481102,10,38000,2,100.111805957177
1261491101,11,47000,7,100.417607740762
1261491102,11,37000,2,100.417607740762
1261491103,5,27000,5,100.417607740762
1261501101,11,1,7,100.111805957177
1261521101,7,160000,8,100.417607740762
1261521102,8,140000,7,100.417607740762
1261531104,6,79000,88,100.417607740762
1261532101,7,79000,88,100.417607740762
1261532103,5,30000,88,100.417607740762
1261561105,88,58000,88,100.417607740762
1261562201,88,150000,88,100.417607740762
1261562202,88,6000,88,100.417607740762
1261562203,88,-1000,88,100.417607740762
1261581101,12,120000,2,100.595160125175
1261591101,11,170000,7,100.417607740762
1261591102,11,270821,7,100.417607740762
1261591103,4,76000,7,100.417607740762
1261601101,5,45000,5,100.417607740762
1261601102,12,6000,5,100.417607740762
1261601103,11,6000,3,100.417607740762
1261611101,6,95000,7,100.417607740762
1261611102,7,140000,3,100.417607740762
1261621101,11,80000,7,100.417607740762
1261621102,6,3000,7,100.417607740762
1261621103,5,63000,7,100.417607740762
1261631102,6,3000,2,100.481174883465
1261641102,12,1,2,100.15765171502
1261651101,5,68000,7,100.595160125175
1261661101,11,33000,88,100.595160125175
1261661102,11,73000,88,100.595160125175
1261661103,5,1000,88,100.595160125175
1261671101,5,5000,2,100.417607740762
1261671102,5,88000,7,100.417607740762
1261701101,9,47000,1,100.417607740762
1261711101,7,120000,7,100.964470533697
1261721101,12,6000,5,100.595160125175
1261721102,12,5000,2,100.595160125175
1261731101,8,150000,7,100.964470533697
1261731102,8,140000,7,100.964470533697
1261752203,11,38000,7,100.417607740762
1261761101,7,83000,2,100.111805957177
1261761102,5,19000,7,100.111805957177
1261771101,12,31000,1,100.417607740762
1261771102,12,9000,1,100.417607740762
1261781101,11,27000,3,100.111805957177
1261781102,11,26000,2,100.111805957177
1261821102,12,27000,2,100.111805957177
1261831101,8,29000,7,100.111805957177
1261841101,11,85000,2,100.417607740762
1261841102,5,14000,5,100.417607740762
1261851102,88,2000,88,100.522378089514
1261861101,10,1000,88,100.42794720071
1261861102,10,140000,88,100.42794720071
1261861103,5,35000,88,100.42794720071
1261861104,4,6000,88,100.42794720071
1261871101,9,82000,3,100.417607740762
1261881101,9,170000,5,100.481174883465
1261891101,9,73000,5,100.179169992005
1261891102,8,65000,7,100.179169992005
1261901101,7,110000,7,100.417607740762
1261911101,11,32000,1,100.15765171502
1261911102,11,34000,2,100.15765171502
1261921203,3,8000,5,100.417607740762
1261941101,12,65000,7,100.417607740762
1261941102,11,53000,7,100.417607740762
1261951101,5,59000,7,100.42794720071
1261961101,8,110000,5,100.417607740762
1261961102,9,36000,2,100.417607740762
1261971101,11,6000,3,100.179169992005
1261981101,11,91000,2,100.481174883465
1261981102,11,130000,2,100.481174883465
1261991101,7,130000,3,100.417607740762
1261991102,7,70000,7,100.417607740762
1262001101,8,120000,7,100.42794720071
1262011101,6,7000,8,100.417607740762
1262011102,7,80000,5,100.417607740762
1262021202,11,40000,2,100.417607740762
1262031101,9,160000,8,100.417607740762
1262031102,9,19000,8,100.417607740762
1262051101,13,-3000,8,100.481174883465
1262071101,10,44000,5,100.417607740762
