HH_ID,CMA,MODE,PWDUR,WEIGHT
60099,999,9,9,100.417607740762
60100,999,2,4,100.15765171502
60101,933,9,8,100.481174883465
60102,999,2,8,100.481174883465
60103,462,9,9,100.111805957177
60104,999,2,1,100.111805957177
60105,462,2,2,100.111805957177
60106,999,2,2,100.481174883465
60107,999,9,9,100.417607740762
60108,535,1,2,100.417607740762
60109,535,2,1,100.417607740762
60110,999,2,1,100.481174883465
60111,999,9,9,100.417607740762
60112,535,7,1,100.417607740762
60113,535,2,2,100.417607740762
60114,999,2,1,100.179169992005
60115,462,9,9,100.111805957177
60116,999,9,9,100.417607740762
60117,999,9,9,100.111805957177
60118,999,9,9,100.417607740762
60119,535,9,9,100.417607740762
60120,999,2,4,100.42794720071
60121,462,9,9,100.111805957177
60122,999,2,3,99.9745842484901
60123,933,2,2,100.481174883465
60124,999,9,9,100.481174883465
60125,462,9,9,100.111805957177
60126,535,9,9,100.417607740762
60127,999,9,9,100.417607740762
60128,535,6,4,100.417607740762
60129,462,9,9,100.111805957177
60130,999,2,2,100.42794720071
60131,999,2,1,100.964470533697
60132,462,9,9,100.111805957177
60133,535,9,9,100.417607740762
60134,999,9,9,100.15765171502
60135,825,9,9,100.595160125175
60136,462,9,9,100.111805957177
60137,999,9,9,100.481174883465
60138,999,2,1,100.179169992005
60139,999,9,9,99.9745842484901
60140,999,9,9,100.417607740762
60141,535,2,3,100.417607740762
60142,999,9,9,100.417607740762
60143,999,9,9,100.417607740762
60144,999,2,3,100.964470533697
60145,825,9,9,100.595160125175
60146,535,2,5,100.417607740762
60147,933,4,2,100.481174883465
60148,999,2,1,100.595160125175
60149,462,9,9,100.111805957177
60150,999,1,1,100.111805957177
60151,999,2,2,100.42794720071
60152,462,9,9,100.111805957177
60153,999,9,9,100.595160125175
60154,999,2,2,100.111805957177
60155,999,9,9,100.417607740762
60156,999,9,9,100.417607740762
60157,462,7,2,100.111805957177
60158,999,9,9,100.42794720071
60159,999,9,9,100.417607740762
60160,999,2,1,100.417607740762
60161,999,9,9,100.179169992005
60162,933,9,9,100.481174883465
60163,999,2,1,100.964470533697
60164,825,9,9,100.595160125175
60165,535,2,1,100.417607740762
60166,999,2,1,100.111805957177
60167,999,9,9,100.417607740762
60168,535,9,9,100.417607740762
60169,999,9,9,100.417607740762
60170,535,9,9,100.417607740762
60171,535,9,9,100.417607740762
60172,999,2,8,100.111805957177
60173,999,9,9,100.417607740762
60174,999,2,2,100.111805957177
60175,999,4,1,100.417607740762
60176,535,9,9,100.417607740762
60177,999,9,9,100.111805957177
60178,999,2,2,100.417607740762
60179,999,9,9,100.417607740762
60180,999,2,2,100.417607740762
60181,999,9,9,101.098005203819
60182,999,2,1,100.481174883465
60183,999,2,5,100.111805957177
60184,462,9,9,100.111805957177
60185,999,9,9,100.417607740762
60186,999,9,9,99.9745842484901
60187,999,9,9,100.481174883465
60188,535,9,8,100.417607740762
60189,462,9,9,100.111805957177
60190,462,2,4,100.111805957177
60191,999,9,9,99.9745842484901
60192,999,9,9,100.481174883465
60193,835,9,9,100.595160125175
60194,999,9,9,100.111805957177
60195,999,9,9,100.481174883465
60196,999,9,9,100.417607740762
60197,999,9,9,100.15765171502
60198,999,9,9,100.15765171502
60199,462,2,3,100.111805957177
60200,999,2,1,100.111805957177
60201,999,9,9,100.111805957177
60202,999,9,9,100.417607740762
60203,999,2,1,100.111805957177
60204,999,9,9,100.417607740762
60205,999,9,9,100.417607740762
60206,999,9,9,100.481174883465
60207,462,2,2,100.111805957177
60208,999,9,9,100.964470533697
60209,462,9,9,100.111805957177
60210,462,2,1,100.111805957177
60211,999,2,5,100.417607740762
60212,825,9,9,100.595160125175
60213,999,2,1,99.9745842484901
60214,999,2,1,100.595160125175
60215,535,2,3,100.417607740762
60216,933,2,2,100.481174883465
60217,999,2,1,100.111805957177
60218,535,2,1,100.417607740762
60219,535,9,9,100.417607740762
60220,999,2,8,100.417607740762
60221,933,2,2,100.481174883465
60222,999,9,9,99.9745842484901
60223,933,2,4,100.481174883465
60224,999,9,9,100.481174883465
60225,933,2,2,100.481174883465
60226,999,2,8,100.964470533697
60227,535,9,9,100.417607740762
60228,999,2,2,100.179169992005
60229,535,2,1,100.417607740762
60230,999,9,9,100.481174883465
60231,462,9,9,100.111805957177
60232,999,2,8,100.417607740762
60233,999,7,2,100.417607740762
60234,462,2,2,100.111805957177
60235,462,9,9,100.111805957177
60236,999,2,3,100.417607740762
60237,825,2,2,100.595160125175
60238,999,9,9,100.417607740762
60239,999,2,2,100.111805957177
60240,999,9,9,100.15765171502
60241,535,9,9,100.417607740762
60242,535,9,9,100.417607740762
60243,825,2,2,100.595160125175
60244,999,9,9,100.111805957177
60245,835,9,9,100.595160125175
60246,999,9,9,100.111805957177
60247,462,9,9,100.111805957177
60248,462,6,2,100.111805957177
60249,999,2,1,99.9745842484901
60250,999,9,9,100.42794720071
60251,999,2,5,100.42794720071
60252,825,9,9,100.595160125175
60253,535,7,2,100.417607740762
60254,535,6,3,100.417607740762
60255,933,9,9,100.481174883465
60256,535,2,2,100.417607740762
60257,999,9,9,100.417607740762
60258,999,9,9,100.417607740762
60259,999,9,9,100.481174883465
60260,999,9,9,100.111805957177
60261,462,9,9,100.111805957177
60262,999,9,9,100.42794720071
60263,999,9,9,100.964470533697
60264,999,2,1,100.595160125175
60265,462,9,9,100.111805957177
60266,933,9,9,100.481174883465
60267,999,2,2,100.964470533697
60268,999,9,9,100.417607740762
60269,999,9,9,100.964470533697
60270,999,2,1,100.481174883465
60271,999,9,9,100.595160125175
60272,999,9,9,100.964470533697
60273,462,6,3,100.111805957177
60274,933,2,1,100.481174883465
60275,999,2,2,100.417607740762
60276,999,4,1,100.417607740762
60277,999,2,2,100.111805957177
60278,999,9,9,100.481174883465
60279,999,2,2,100.111805957177
60280,462,2,3,100.111805957177
60281,462,6,3,100.111805957177
60282,999,9,9,100.15765171502
60283,999,4,1,99.9745842484901
60284,535,2,2,100.417607740762
60285,535,9,9,100.417607740762
60286,462,2,3,100.111805957177
60287,835,9,9,100.595160125175
60288,999,2,2,100.111805957177
60289,999,2,1,100.417607740762
60290,999,5,1,100.522378089514
60291,999,9,9,100.417607740762
60292,999,6,2,100.417607740762
60293,999,2,2,100.417607740762
60294,933,9,9,100.481174883465
60295,999,5,1,100.417607740762
60296,535,9,9,100.417607740762
60297,462,2,1,100.111805957177
60298,462,9,9,100.111805957177
60299,825,2,5,100.595160125175
60300,535,9,9,100.417607740762
60301,999,9,9,100.417607740762
60302,462,2,2,100.111805957177
60303,999,2,1,99.9745842484901
60304,999,9,9,100.417607740762
60305,999,9,9,100.417607740762
60306,999,9,9,100.964470533697
60307,999,2,3,100.111805957177
60308,999,9,9,100.111805957177
60309,999,9,9,100.417607740762
60310,462,6,2,100.111805957177
60311,535,6,5,100.417607740762
60312,999,9,9,100.964470533697
60313,999,2,2,100.417607740762
60314,999,9,9,101.098005203819
60315,999,9,9,100.111805957177
60316,999,9,9,100.417607740762
60317,999,2,3,99.9745842484901
60318,462,9,9,100.111805957177
60319,999,2,1,100.522378089514
60320,999,7,2,100.417607740762
60321,999,9,9,100.417607740762
60322,999,9,9,100.15765171502
60323,999,2,1,100.179169992005
60324,462,9,9,100.111805957177
60325,999,7,2,100.417607740762
60326,462,9,9,100.111805957177
60327,462,7,2,100.111805957177
60328,462,9,9,100.111805957177
60329,999,2,5,100.179169992005
60330,999,9,9,100.417607740762
60331,535,9,9,100.417607740762
60332,933,9,9,100.481174883465
60333,999,9,9,100.481174883465
60334,535,9,9,100.417607740762
60335,535,2,3,100.417607740762
60336,462,9,9,100.111805957177
60337,535,9,9,100.417607740762
60338,999,9,9,100.111805957177
60339,999,9,9,100.111805957177
60340,825,9,9,100.595160125175
60341,999,9,9,100.111805957177
60342,462,9,9,100.111805957177
60343,825,9,9,100.595160125175
60344,933,9,9,100.481174883465
60345,535,9,9,100.417607740762
60346,999,2,1,100.417607740762
60347,535,9,9,100.417607740762
60348,999,9,9,100.111805957177
60349,462,2,2,100.111805957177
60350,999,2,4,100.111805957177
60351,462,9,9,100.111805957177
60352,933,9,9,100.481174883465
60353,999,5,1,100.595160125175
60354,999,9,9,100.417607740762
60355,999,9,9,100.417607740762
60356,535,9,9,100.417607740762
60357,999,2,2,100.964470533697
60358,999,9,9,100.481174883465
60359,999,2,8,100.964470533697
60360,999,9,9,100.417607740762
60361,535,9,9,100.417607740762
60362,933,9,9,100.481174883465
60363,999,9,9,100.417607740762
60364,999,9,9,100.111805957177
60365,999,2,2,100.417607740762
60366,999,9,9,100.111805957177
60367,999,9,9,100.111805957177
60368,999,2,1,100.179169992005
60369,999,2,8,100.42794720071
60370,999,2,2,100.481174883465
60371,462,2,1,100.111805957177
60372,999,9,9,100.417607740762
60373,462,9,9,100.111805957177
60374,462,9,9,100.111805957177
60375,462,2,5,100.111805957177
60376,999,2,5,100.111805957177
60377,999,2,5,100.417607740762
60378,933,2,3,100.481174883465
60379,999,9,9,100.417607740762
60380,462,2,2,100.111805957177
60381,999,9,9,100.417607740762
60382,999,2,3,100.111805957177
60383,999,2,1,100.111805957177
60384,462,2,4,100.111805957177
60385,933,9,9,100.481174883465
60386,462,2,1,100.111805957177
60387,999,7,1,100.111805957177
60388,535,6,4,100.417607740762
60389,999,2,1,100.15765171502
60390,825,2,5,100.595160125175
60391,999,2,1,100.111805957177
60392,999,2,1,100.42794720071
60393,462,2,1,100.111805957177
60394,535,2,2,100.417607740762
60395,999,1,3,100.964470533697
60396,999,2,4,100.417607740762
60397,933,9,9,100.481174883465
60398,999,2,4,100.417607740762
60399,835,9,9,100.595160125175
60400,535,7,8,100.417607740762
60401,535,9,9,100.417607740762
60402,999,9,9,100.964470533697
60403,999,2,2,100.111805957177
60404,933,9,9,100.481174883465
60405,999,4,5,100.417607740762
60406,933,9,9,100.481174883465
60407,933,2,2,100.481174883465
60408,999,2,1,100.111805957177
60409,462,9,9,100.111805957177
60410,999,9,9,99.9745842484901
60411,825,2,1,100.595160125175
60412,999,9,9,100.417607740762
60413,999,9,9,99.9745842484901
60414,999,7,1,100.481174883465
60415,462,9,9,100.111805957177
60416,999,9,9,100.417607740762
60417,999,9,9,100.111805957177
60418,462,9,9,100.111805957177
60419,999,9,9,100.964470533697
60420,999,2,8,100.111805957177
60421,999,9,9,99.9745842484901
60422,535,2,1,100.417607740762
60423,999,9,9,99.9745842484901
60424,933,9,9,100.481174883465
60425,999,9,9,100.111805957177
60426,999,9,9,100.417607740762
60427,999,2,2,100.481174883465
60428,999,9,9,100.481174883465
60429,999,2,1,100.964470533697
60430,462,2,4,100.111805957177
60431,999,9,9,100.595160125175
60432,999,9,9,100.417607740762
60433,933,9,9,100.481174883465
60434,999,2,3,100.595160125175
60435,462,9,9,100.111805957177
60436,999,9,9,100.481174883465
60437,933,9,9,100.481174883465
60438,999,2,3,100.111805957177
60439,999,2,3,100.111805957177
60440,999,2,2,100.111805957177
60441,999,9,9,100.111805957177
60442,999,2,1,100.417607740762
60443,462,9,9,100.111805957177
60444,999,9,9,100.417607740762
60445,462,9,9,100.111805957177
60446,999,2,1,100.481174883465
60447,999,9,9,100.595160125175
60448,999,9,9,99.9745842484901
60449,462,2,2,100.111805957177
60450,825,2,1,100.595160125175
60451,462,6,4,100.111805957177
60452,999,9,9,100.417607740762
60453,999,9,9,100.964470533697
60454,462,9,9,100.111805957177
60455,999,2,2,100.15765171502
60456,999,9,9,100.522378089514
60457,999,9,9,100.111805957177
60458,999,9,9,100.522378089514
60459,999,2,2,100.417607740762
60460,535,9,9,100.417607740762
60461,999,9,9,100.481174883465
60462,999,2,2,100.417607740762
60463,999,2,3,100.417607740762
60464,999,2,3,100.417607740762
60465,999,9,9,100.15765171502
60466,999,9,9,100.111805957177
60467,535,2,8,100.417607740762
60468,999,2,2,100.964470533697
60469,933,9,9,100.481174883465
60470,999,9,9,100.417607740762
60471,462,9,9,100.111805957177
60472,535,2,5,100.417607740762
60473,999,2,1,100.417607740762
60474,999,2,1,100.481174883465
60475,999,9,9,100.417607740762
60476,999,2,1,100.111805957177
60477,535,5,2,100.417607740762
60478,933,9,9,100.481174883465
60479,999,2,2,100.111805957177
60480,835,7,3,100.595160125175
60481,999,9,9,100.111805957177
60482,999,9,9,100.417607740762
60483,535,9,9,100.417607740762
60484,999,2,1,100.42794720071
60485,462,2,3,100.111805957177
60486,999,9,9,100.417607740762
60487,535,2,4,100.417607740762
60488,999,2,1,99.9745842484901
60489,999,9,9,100.417607740762
60490,825,9,9,100.595160125175
60491,999,9,9,100.417607740762
60492,535,7,2,100.417607740762
60493,999,9,9,100.111805957177
60494,999,1,1,101.098005203819
60495,999,2,2,100.595160125175
60496,462,9,9,100.111805957177
60497,999,2,2,100.595160125175
60498,999,2,2,100.417607740762
60499,999,9,9,100.964470533697
60500,825,2,2,100.595160125175
60501,999,9,9,100.481174883465
60502,999,9,9,100.417607740762
60503,999,2,2,100.481174883465
60504,999,9,9,100.15765171502
60505,535,4,1,100.417607740762
60506,999,9,9,100.417607740762
60507,462,5,2,100.111805957177
60508,933,2,1,100.481174883465
60509,999,9,9,100.111805957177
60510,999,9,9,100.417607740762
60511,999,9,9,100.417607740762
60512,825,2,2,100.595160125175
60513,999,9,9,100.15765171502
60514,999,2,2,100.417607740762
60515,999,2,4,100.481174883465
60516,999,9,9,100.15765171502
60517,999,9,9,100.417607740762
60518,999,9,9,100.417607740762
60519,999,2,1,100.481174883465
60520,825,2,2,100.595160125175
60521,999,2,2,100.111805957177
60522,999,9,9,100.417607740762
60523,999,2,1,100.111805957177
60524,535,9,9,100.417607740762
60525,999,2,4,100.15765171502
60526,999,2,2,100.417607740762
60527,999,9,9,100.111805957177
60528,999,2,1,100.417607740762
60529,999,2,8,100.595160125175
60530,999,9,9,100.417607740762
60531,999,9,9,100.111805957177
60532,999,9,9,100.481174883465
60533,999,9,9,100.417607740762
60534,999,9,9,100.42794720071
60535,999,9,9,100.417607740762
60536,999,2,1,100.111805957177
60537,999,9,9,100.111805957177
60538,999,9,9,100.111805957177
60539,933,9,9,100.481174883465
60540,999,2,1,99.9745842484901
60541,999,2,3,100.417607740762
60542,835,2,3,100.595160125175
60543,999,2,2,100.417607740762
60544,825,2,3,100.595160125175
60545,999,2,1,100.179169992005
60546,999,2,2,99.9745842484901
60547,999,2,2,100.417607740762
60548,999,2,2,100.111805957177
60549,999,9,9,100.417607740762
60550,999,9,9,101.098005203819
60551,999,9,9,100.417607740762
60552,999,9,9,100.42794720071
60553,999,2,4,100.111805957177
60554,999,2,2,100.417607740762
60555,999,9,9,100.481174883465
60556,462,9,9,100.111805957177
60557,999,2,1,100.481174883465
60558,999,9,9,100.111805957177
60559,535,9,9,100.417607740762
60560,933,9,9,100.481174883465
60561,999,9,9,100.417607740762
60562,999,2,3,99.9745842484901
60563,535,9,9,100.417607740762
60564,999,2,3,100.417607740762
60565,999,9,9,100.111805957177
60566,999,9,9,100.15765171502
60567,999,9,9,100.417607740762
60568,999,4,1,100.111805957177
60569,999,2,1,100.417607740762
60570,535,9,9,100.417607740762
60571,535,2,3,100.417607740762
60572,835,2,1,100.595160125175
60573,825,9,9,100.595160125175
60574,999,9,9,100.481174883465
60575,999,9,9,100.42794720071
60576,835,4,1,100.595160125175
60577,535,9,9,100.417607740762
60578,999,2,2,100.111805957177
60579,999,9,9,100.111805957177
60580,999,9,9,100.111805957177
60581,999,9,9,100.417607740762
60582,535,2,2,100.417607740762
60583,999,2,2,100.481174883465
60584,462,9,9,100.111805957177
60585,999,9,9,100.111805957177
60586,999,9,9,100.417607740762
60587,999,2,4,100.417607740762
60588,462,2,4,100.111805957177
60589,999,9,9,100.417607740762
60590,999,9,9,100.111805957177
60591,999,9,9,100.417607740762
60592,999,9,9,99.9745842484901
60593,462,2,2,100.111805957177
60594,999,9,9,100.417607740762
60595,999,2,2,100.111805957177
60596,999,9,9,100.417607740762
60597,999,9,9,100.417607740762
60598,999,9,9,99.9745842484901
60599,835,2,3,100.595160125175
60600,999,9,9,100.417607740762
60601,999,9,9,100.111805957177
60602,999,2,3,100.179169992005
60603,999,9,9,100.417607740762
60604,933,9,9,100.481174883465
60605,999,2,3,100.595160125175
60606,535,9,9,100.417607740762
60607,999,5,8,100.111805957177
60608,999,9,9,100.111805957177
60609,999,2,2,100.42794720071
60610,999,9,9,100.481174883465
60611,999,2,8,100.481174883465
60612,933,9,9,100.481174883465
60613,999,9,9,99.9745842484901
60614,933,9,9,100.481174883465
60615,999,9,9,100.111805957177
60616,462,9,9,100.111805957177
60617,999,9,9,100.417607740762
60618,535,9,9,100.417607740762
60619,999,9,9,100.15765171502
60620,462,9,9,100.111805957177
60621,535,9,9,100.417607740762
60622,462,9,9,100.111805957177
60623,835,9,9,100.595160125175
60624,999,2,5,99.9745842484901
60625,999,9,9,100.111805957177
60626,825,9,9,100.595160125175
60627,999,9,9,100.179169992005
60628,999,2,2,100.15765171502
60629,999,9,9,100.15765171502
60630,535,9,9,100.417607740762
60631,999,2,2,100.417607740762
60632,999,9,9,100.111805957177
60633,999,9,9,100.42794720071
60634,999,9,9,100.417607740762
60635,999,9,9,100.417607740762
60636,999,9,9,100.481174883465
60637,933,2,1,100.481174883465
60638,999,2,2,100.417607740762
60639,835,5,1,100.595160125175
60640,999,9,9,100.964470533697
60641,999,2,1,100.111805957177
60642,999,9,9,100.595160125175
60643,999,2,3,100.417607740762
60644,462,9,9,100.111805957177
60645,999,2,3,100.595160125175
60646,999,9,9,100.111805957177
60647,462,2,1,100.111805957177
60648,999,9,9,100.417607740762
60649,825,2,2,100.595160125175
60650,999,9,9,100.15765171502
60651,999,9,9,101.098005203819
60652,835,6,5,100.595160125175
60653,999,9,9,100.417607740762
60654,999,2,2,100.417607740762
60655,999,9,9,100.42794720071
60656,933,2,2,100.481174883465
60657,999,2,2,100.481174883465
60658,999,7,1,100.481174883465
60659,999,2,2,100.111805957177
60660,999,9,9,100.417607740762
60661,825,9,9,100.595160125175
60662,999,2,2,100.964470533697
60663,999,2,1,100.111805957177
60664,999,9,9,100.111805957177
60665,933,2,2,100.481174883465
60666,999,2,1,100.417607740762
60667,999,9,9,100.15765171502
60668,535,7,2,100.417607740762
60669,999,2,2,100.417607740762
60670,999,2,1,100.15765171502
60671,999,9,9,100.417607740762
60672,462,9,9,100.111805957177
60673,825,2,1,100.595160125175
60674,999,2,3,100.111805957177
60675,462,9,9,100.111805957177
60676,999,2,1,100.417607740762
60677,462,9,9,100.111805957177
60678,535,9,9,100.417607740762
60679,999,9,9,100.15765171502
60680,535,6,4,100.417607740762
60681,999,9,9,100.417607740762
60682,462,9,9,100.111805957177
60683,999,2,2,100.417607740762
60684,999,2,2,99.9745842484901
60685,999,9,9,100.481174883465
60686,933,2,2,100.481174883465
60687,999,2,5,100.417607740762
60688,999,2,1,100.595160125175
60689,933,9,9,100.481174883465
60690,835,9,9,100.595160125175
60691,999,7,2,100.15765171502
60692,999,2,2,100.481174883465
60693,535,9,9,100.417607740762
60694,999,9,9,100.417607740762
60695,933,9,9,100.481174883465
60696,835,9,9,100.595160125175
60697,835,9,9,100.595160125175
60698,999,9,9,100.964470533697
60699,462,9,9,100.111805957177
60700,535,9,9,100.417607740762
60701,462,9,9,100.111805957177
60702,999,9,9,100.417607740762
60703,999,9,9,100.964470533697
60704,999,2,3,100.481174883465
60705,999,2,1,100.417607740762
60706,999,2,1,100.417607740762
60707,999,9,9,100.417607740762
60708,462,2,2,100.111805957177
60709,999,2,2,100.111805957177
60710,535,9,9,100.417607740762
60711,999,2,1,100.111805957177
60712,999,2,2,100.417607740762
60713,999,9,9,100.417607740762
60714,999,9,9,100.964470533697
60715,999,9,9,100.417607740762
60716,999,2,1,100.179169992005
60717,999,9,9,100.15765171502
60718,825,9,9,100.595160125175
60719,999,2,5,100.15765171502
60720,462,9,9,100.111805957177
60721,835,2,3,100.595160125175
60722,999,9,9,100.417607740762
60723,999,9,9,100.481174883465
60724,835,9,8,100.595160125175
60725,999,9,9,100.417607740762
60726,535,7,1,100.417607740762
60727,999,9,9,100.179169992005
60728,462,9,9,100.111805957177
60729,825,2,1,100.595160125175
60730,999,2,1,100.417607740762
60731,999,9,9,100.42794720071
60732,999,2,3,100.595160125175
60733,999,9,9,100.15765171502
60734,835,2,2,100.595160125175
60735,999,9,9,100.417607740762
60736,535,9,9,100.417607740762
60737,999,9,9,100.417607740762
60738,999,2,2,100.111805957177
60739,999,9,9,100.481174883465
60740,535,6,3,100.417607740762
60741,999,2,1,100.417607740762
60742,999,9,8,100.481174883465
60743,933,9,9,100.481174883465
60744,999,2,4,100.42794720071
60745,462,2,1,100.111805957177
60746,999,9,9,100.417607740762
60747,999,4,1,100.481174883465
60748,999,9,9,100.595160125175
60749,999,2,2,100.481174883465
60750,999,2,2,100.111805957177
60751,999,2,5,100.111805957177
60752,462,9,9,100.111805957177
60753,462,9,9,100.111805957177
60754,535,2,8,100.417607740762
60755,462,9,9,100.111805957177
60756,535,9,9,100.417607740762
60757,462,9,9,100.111805957177
60758,999,2,2,100.111805957177
60759,462,2,3,100.111805957177
60760,999,9,9,100.481174883465
60761,999,2,2,100.417607740762
60762,835,2,1,100.595160125175
60763,999,2,2,100.481174883465
60764,535,9,9,100.417607740762
60765,462,7,2,100.111805957177
60766,999,2,1,100.417607740762
60767,535,9,9,100.417607740762
60768,999,2,5,100.111805957177
60769,933,2,8,100.481174883465
60770,999,2,1,100.417607740762
60771,999,2,1,100.111805957177
60772,999,2,2,100.111805957177
60773,933,2,2,100.481174883465
60774,999,9,9,99.9745842484901
60775,999,2,3,100.111805957177
60776,933,2,2,100.481174883465
60777,999,2,1,100.417607740762
60778,933,9,9,100.481174883465
60779,999,2,1,100.417607740762
60780,999,9,9,101.098005203819
60781,999,2,1,100.111805957177
60782,462,2,2,100.111805957177
60783,933,9,9,100.481174883465
60784,462,9,9,100.111805957177
60785,999,2,3,100.111805957177
60786,535,9,9,100.417607740762
60787,999,9,9,100.417607740762
60788,999,9,9,100.481174883465
60789,999,9,9,100.417607740762
60790,999,5,1,100.417607740762
60791,999,2,4,100.111805957177
60792,999,2,5,100.481174883465
60793,999,9,9,100.417607740762
60794,933,9,9,100.481174883465
60795,999,2,1,100.417607740762
60796,462,9,9,100.111805957177
60797,999,2,1,100.417607740762
60798,999,9,9,100.111805957177
60799,999,2,1,100.42794720071
60800,999,2,3,100.417607740762
60801,999,9,9,100.417607740762
60802,999,2,1,100.522378089514
60803,933,9,9,100.481174883465
60804,999,9,9,100.111805957177
60805,999,9,9,100.417607740762
60806,462,9,9,100.111805957177
60807,825,9,9,100.595160125175
60808,999,9,9,100.481174883465
60809,999,2,3,100.964470533697
60810,999,9,9,100.15765171502
60811,999,9,9,100.417607740762
60812,999,9,9,100.417607740762
60813,535,2,1,100.417607740762
60814,999,2,1,100.595160125175
60815,999,9,9,100.481174883465
60816,535,9,9,100.417607740762
60817,825,9,9,100.595160125175
60818,999,2,3,100.111805957177
60819,462,2,3,100.111805957177
60820,462,2,2,100.111805957177
60821,999,2,2,101.098005203819
60822,999,9,9,100.417607740762
60823,999,9,9,100.111805957177
60824,999,9,9,99.9745842484901
60825,999,9,9,99.9745842484901
60826,462,9,9,100.111805957177
60827,999,2,2,100.111805957177
60828,999,2,2,100.417607740762
60829,999,9,9,100.42794720071
60830,999,9,9,100.417607740762
60831,462,9,9,100.111805957177
60832,825,2,1,100.595160125175
60833,999,9,9,100.111805957177
60834,999,9,9,100.111805957177
60835,462,9,9,100.111805957177
60836,999,2,1,100.595160125175
60837,535,5,4,100.417607740762
60838,999,9,9,100.15765171502
60839,999,9,9,100.111805957177
60840,999,9,9,100.42794720071
60841,462,9,9,100.111805957177
60842,999,9,9,100.964470533697
60843,999,2,1,100.417607740762
60844,835,9,9,100.595160125175
60845,535,2,2,100.417607740762
60846,462,1,2,100.111805957177
60847,999,9,9,100.481174883465
60848,535,9,9,100.417607740762
60849,999,9,9,100.111805957177
60850,535,2,3,100.417607740762
60851,999,2,2,99.9745842484901
60852,999,9,9,100.15765171502
60853,999,9,9,100.417607740762
60854,999,9,9,100.179169992005
60855,535,2,1,100.417607740762
60856,825,2,3,100.595160125175
60857,825,2,3,100.595160125175
60858,999,9,9,100.111805957177
60859,999,9,9,100.417607740762
60860,535,9,9,100.417607740762
60861,999,9,9,100.595160125175
60862,825,2,1,100.595160125175
60863,999,2,1,100.15765171502
60864,999,9,9,100.595160125175
60865,999,9,9,100.111805957177
60866,999,2,4,100.481174883465
60867,999,2,1,100.111805957177
60868,835,9,9,100.595160125175
60869,999,2,1,100.417607740762
60870,835,2,3,100.595160125175
60871,999,2,1,100.964470533697
60872,999,2,2,99.9745842484901
60873,462,9,9,100.111805957177
60874,999,9,9,100.417607740762
60875,999,7,3,100.111805957177
60876,999,9,9,100.417607740762
60877,999,9,9,100.481174883465
60878,462,2,3,100.111805957177
60879,999,2,1,100.42794720071
60880,835,2,2,100.595160125175
60881,535,2,4,100.417607740762
60882,999,9,9,100.111805957177
60883,999,9,9,100.481174883465
60884,999,2,1,100.42794720071
60885,535,9,9,100.417607740762
60886,999,7,5,100.111805957177
60887,462,2,5,100.111805957177
60888,999,9,9,100.964470533697
60889,999,9,9,100.179169992005
60890,999,9,9,100.964470533697
60891,462,9,9,100.111805957177
60892,999,9,9,100.42794720071
60893,535,9,9,100.417607740762
60894,462,5,3,100.111805957177
60895,999,9,9,100.417607740762
60896,462,5,3,100.111805957177
60897,999,9,9,100.417607740762
60898,462,9,9,100.111805957177
60899,535,2,3,100.417607740762
60900,999,9,9,100.417607740762
60901,535,9,9,100.417607740762
60902,462,9,9,100.111805957177
60903,933,2,3,100.481174883465
60904,999,9,9,100.15765171502
60905,933,9,9,100.481174883465
60906,999,9,9,100.417607740762
60907,933,9,9,100.481174883465
60908,999,9,9,100.481174883465
60909,462,9,9,100.111805957177
60910,462,9,9,100.111805957177
60911,999,9,9,100.417607740762
60912,535,2,8,100.417607740762
60913,535,9,9,100.417607740762
60914,933,4,1,100.481174883465
60915,999,9,9,100.417607740762
60916,999,2,8,100.964470533697
60917,462,2,3,100.111805957177
60918,999,9,9,100.595160125175
60919,999,9,9,100.417607740762
60920,999,2,1,100.481174883465
60921,999,9,9,100.417607740762
60922,933,9,9,100.481174883465
60923,999,2,3,100.42794720071
60924,999,2,2,100.42794720071
60925,835,9,9,100.595160125175
60926,999,2,8,100.595160125175
60927,535,6,5,100.417607740762
60928,933,9,9,100.481174883465
60929,999,2,2,100.417607740762
60930,535,2,2,100.417607740762
60931,535,2,5,100.417607740762
60932,999,9,9,100.42794720071
60933,999,9,9,100.417607740762
60934,999,9,9,100.481174883465
60935,999,9,9,100.964470533697
60936,825,9,9,100.595160125175
60937,999,9,9,100.417607740762
60938,535,9,9,100.417607740762
60939,999,2,1,100.417607740762
60940,999,9,9,100.481174883465
60941,999,2,1,100.111805957177
60942,462,9,9,100.111805957177
60943,933,9,9,100.481174883465
60944,462,9,9,100.111805957177
60945,462,2,1,100.111805957177
60946,999,9,9,100.111805957177
60947,835,9,9,100.595160125175
60948,999,9,9,100.111805957177
60949,535,9,9,100.417607740762
60950,999,2,8,100.417607740762
60951,999,2,2,100.964470533697
60952,999,9,9,100.417607740762
60953,462,1,1,100.111805957177
60954,999,9,9,99.9745842484901
60955,999,2,2,100.481174883465
60956,535,2,2,100.417607740762
60957,999,9,9,100.595160125175
60958,999,9,9,100.111805957177
60959,999,6,2,100.417607740762
60960,999,2,2,100.111805957177
60961,999,9,9,100.42794720071
60962,999,5,3,100.111805957177
60963,933,9,9,100.481174883465
60964,999,9,9,100.111805957177
60965,999,9,9,100.417607740762
60966,999,9,9,100.111805957177
60967,999,9,9,100.417607740762
60968,999,9,9,100.111805957177
60969,999,6,4,100.417607740762
